Wavenumber (cm-1),Tranmission,Pressure (Torr),Temperature (C)
2190.109832,0.968239224,10.12,24.573
2190.115053,0.964420361,10.12,24.573
2190.120278,0.95816037,10.12,24.573
2190.125507,0.943148613,10.12,24.573
2190.130739,0.907580368,10.12,24.573
2190.135976,0.870001068,10.12,24.573
2190.141217,0.837771684,10.12,24.573
2190.146462,0.813663905,10.12,24.573
2190.15171,0.808432307,10.12,24.573
2190.156963,0.821208597,10.12,24.573
2190.16222,0.844660547,10.12,24.573
2190.167481,0.868072421,10.12,24.573
2190.172746,0.888569245,10.12,24.573
2190.178015,0.902384438,10.12,24.573
2190.183288,0.906710239,10.12,24.573
2190.188564,0.909289341,10.12,24.573
2190.193845,0.909913547,10.12,24.573
2190.19913,0.919958014,10.12,24.573
2190.204419,0.927623031,10.12,24.573
2190.209712,0.924933124,10.12,24.573
2190.215009,0.923984832,10.12,24.573
2190.22031,0.915017239,10.12,24.573
2190.225615,0.893132883,10.12,24.573
2190.230924,0.877679629,10.12,24.573
2190.236237,0.855781937,10.12,24.573
2190.241554,0.83121809,10.12,24.573
2190.246875,0.819528542,10.12,24.573
2190.2522,0.819340497,10.12,24.573
2190.257529,0.833806041,10.12,24.573
2190.262862,0.849964852,10.12,24.573
2190.268199,0.861147047,10.12,24.573
2190.27354,0.870980329,10.12,24.573
2190.278885,0.873161939,10.12,24.573
2190.284234,0.864334986,10.12,24.573
2190.289587,0.846706644,10.12,24.573
2190.294944,0.821006913,10.12,24.573
2190.300305,0.795766787,10.12,24.573
2190.30567,0.751793997,10.12,24.573
2190.311039,0.688382753,10.12,24.573
2190.316412,0.61741314,10.12,24.573
2190.32179,0.531590017,10.12,24.573
2190.327171,0.444718036,10.12,24.573
2190.332556,0.372118758,10.12,24.573
2190.337945,0.323167023,10.12,24.573
2190.343338,0.303466067,10.12,24.573
2190.348735,0.318460816,10.12,24.573
2190.354137,0.369349288,10.12,24.573
2190.359542,0.441188205,10.12,24.573
2190.364951,0.524946971,10.12,24.573
2190.370364,0.607431905,10.12,24.573
2190.375781,0.678348581,10.12,24.573
2190.381203,0.72867901,10.12,24.573
2190.386628,0.763701405,10.12,24.573
2190.392057,0.788636022,10.12,24.573
2190.39749,0.804752685,10.12,24.573
2190.402928,0.821089944,10.12,24.573
2190.408369,0.823567091,10.12,24.573
2190.413814,0.808552979,10.12,24.573
2190.419264,0.781480073,10.12,24.573
2190.424717,0.734400543,10.12,24.573
2190.430174,0.668516,10.12,24.573
2190.435635,0.600993632,10.12,24.573
2190.441101,0.542559838,10.12,24.573
2190.44657,0.50612384,10.12,24.573
2190.452044,0.501407733,10.12,24.573
2190.457521,0.502825701,10.12,24.573
2190.463002,0.505327735,10.12,24.573
2190.468488,0.501297109,10.12,24.573
2190.473977,0.492502365,10.12,24.573
2190.479471,0.482247665,10.12,24.573
2190.484968,0.47507655,10.12,24.573
2190.490469,0.487149582,10.12,24.573
2190.495975,0.531089341,10.12,24.573
2190.501484,0.598946639,10.12,24.573
2190.506998,0.674739098,10.12,24.573
2190.512515,0.744359079,10.12,24.573
2190.518037,0.799631446,10.12,24.573
2190.524014,0.853778027,10.12,24.573
2190.528655,0.854697406,10.12,24.573
2190.5333,0.84684333,10.12,24.573
2190.537948,0.815995309,10.12,24.573
2190.542601,0.779641627,10.12,24.573
2190.547257,0.751858887,10.12,24.573
2190.551917,0.761415055,10.12,24.573
2190.556581,0.784842132,10.12,24.573
2190.561249,0.831916095,10.12,24.573
2190.565921,0.871244019,10.12,24.573
2190.570597,0.906497803,10.12,24.573
2190.575276,0.931759355,10.12,24.573
2190.57996,0.934901261,10.12,24.573
2190.584647,0.943034924,10.12,24.573
2190.589339,0.944034159,10.12,24.573
2190.594034,0.94763036,10.12,24.573
2190.598733,0.94627238,10.12,24.573
2190.603436,0.95607404,10.12,24.573
2190.608143,0.962617795,10.12,24.573
2190.612853,0.958953576,10.12,24.573
2190.617568,0.961030478,10.12,24.573
2190.622287,0.961324803,10.12,24.573
2190.627009,0.959073855,10.12,24.573
2190.631735,0.97025753,10.12,24.573
2190.636465,0.968527323,10.12,24.573
2190.641199,0.972827306,10.12,24.573
2190.645937,0.96772773,10.12,24.573
2190.650679,0.965771657,10.12,24.573
2190.655425,0.963841088,10.12,24.573
2190.660175,0.963314953,10.12,24.573
2190.664928,0.968204307,10.12,24.573
2190.669686,0.9582544,10.12,24.573
2190.674447,0.957634818,10.12,24.573
2190.679212,0.947266236,10.12,24.573
2190.683981,0.933490285,10.12,24.573
2190.688754,0.900386862,10.12,24.573
2190.693531,0.885335102,10.12,24.573
2190.698312,0.870519048,10.12,24.573
2190.703096,0.874598333,10.12,24.573
2190.707885,0.886386474,10.12,24.573
2190.712677,0.9197342,10.12,24.573
2190.717474,0.93796031,10.12,24.573
2190.722274,0.955975699,10.12,24.573
2190.727078,0.970600652,10.12,24.573
2190.731886,0.957971881,10.12,24.573
2190.736698,0.966835524,10.12,24.573
2190.741514,0.972932822,10.12,24.573
2190.746333,0.972898526,10.12,24.573
2190.751157,0.971612302,10.12,24.573
2190.755984,0.963191722,10.12,24.573
2190.760816,0.962711064,10.12,24.573
2190.765651,0.963801997,10.12,24.573
2190.77049,0.970101887,10.12,24.573
2190.775333,0.965502835,10.12,24.573
2190.78018,0.957742463,10.12,24.573
2190.785031,0.944505686,10.12,24.573
2190.789885,0.939510746,10.12,24.573
2190.794744,0.928174954,10.12,24.573
2190.799606,0.927036673,10.12,24.573
2190.804473,0.936656112,10.12,24.573
2190.809343,0.943844982,10.12,24.573
2190.814217,0.952913888,10.12,24.573
2190.819095,0.967203944,10.12,24.573
2190.823977,0.96555844,10.12,24.573
2190.828863,0.965720235,10.12,24.573
2190.833752,0.961983769,10.12,24.573
2190.838646,0.966341771,10.12,24.573
2190.843543,0.964005511,10.12,24.573
2190.848445,0.958944182,10.12,24.573
2190.85335,0.939748696,10.12,24.573
2190.858259,0.91602148,10.12,24.573
2190.863172,0.880444437,10.12,24.573
2190.868089,0.84662308,10.12,24.573
2190.87301,0.824913715,10.12,24.573
2190.877934,0.83898757,10.12,24.573
2190.882863,0.85842354,10.12,24.573
2190.887795,0.897785653,10.12,24.573
2190.892732,0.925776743,10.12,24.573
2190.897672,0.95374239,10.12,24.573
2190.902616,0.966341302,10.12,24.573
2190.907564,0.972548999,10.12,24.573
2190.912516,0.973424222,10.12,24.573
2190.917472,0.973258526,10.12,24.573
2190.922431,0.961255877,10.12,24.573
2190.927395,0.967564232,10.12,24.573
2190.932362,0.961687606,10.12,24.573
2190.937334,0.957244535,10.12,24.573
2190.942309,0.959010227,10.12,24.573
2190.947288,0.958937198,10.12,24.573
2190.952271,0.966621855,10.12,24.573
2190.957258,0.960301436,10.12,24.573
2190.962249,0.962392185,10.12,24.573
2190.967244,0.966863104,10.12,24.573
2190.972242,0.971314711,10.12,24.573
2190.977245,0.967319135,10.12,24.573
2190.982251,0.973479037,10.12,24.573
2190.987261,0.967762138,10.12,24.573
2190.992275,0.972992568,10.12,24.573
2190.997293,0.976729251,10.12,24.573
2191.002315,0.98188631,10.12,24.573
2191.007341,0.977732097,10.12,24.573
2191.012371,0.98033985,10.12,24.573
2191.017404,0.984628032,10.12,24.573
2191.022442,0.982586228,10.12,24.573
2191.027483,0.986430194,10.12,24.573
2191.032529,0.980645928,10.12,24.573
2191.037578,0.982156933,10.12,24.573
2191.042631,0.98064269,10.12,24.573
2191.047688,0.979498424,10.12,24.573
2191.052749,0.980258904,10.12,24.573
2191.057813,0.981968142,10.12,24.573
2191.062882,0.983130295,10.12,24.573
2191.067954,0.978119081,10.12,24.573
2191.073031,0.979435604,10.12,24.573
2191.078111,0.975223379,10.12,24.573
2191.083195,0.968894792,10.12,24.573
2191.088283,0.966685638,10.12,24.573
2191.093375,0.959526698,10.12,24.573
2191.098471,0.952532905,10.12,24.573
2191.103571,0.933414484,10.12,24.573
2191.108674,0.910094171,10.12,24.573
2191.113782,0.890346317,10.12,24.573
2191.118893,0.882612923,10.12,24.573
2191.124008,0.882229715,10.12,24.573
2191.129128,0.896427922,10.12,24.573
2191.134251,0.906336884,10.12,24.573
2191.139378,0.922478081,10.12,24.573
2191.144508,0.918785308,10.12,24.573
2191.149643,0.917065894,10.12,24.573
2191.154782,0.929737168,10.12,24.573
2191.159924,0.932136393,10.12,24.573
2191.165071,0.939187019,10.12,24.573
2191.170221,0.945234134,10.12,24.573
2191.175375,0.953068374,10.12,24.573
2191.180533,0.957170429,10.12,24.573
2191.185695,0.962635989,10.12,24.573
2191.190861,0.962671083,10.12,24.573
2191.196031,0.959950406,10.12,24.573
2191.201204,0.964081279,10.12,24.573
2191.206382,0.959959238,10.12,24.573
2191.211563,0.963838742,10.12,24.573
2191.216749,0.97101761,10.12,24.573
2191.221938,0.966737565,10.12,24.573
2191.227131,0.971633728,10.12,24.573
2191.232328,0.967455585,10.12,24.573
2191.237529,0.965961952,10.12,24.573
2191.242733,0.969753098,10.12,24.573
2191.247942,0.964348008,10.12,24.573
2191.253155,0.962310405,10.12,24.573
2191.258371,0.964100553,10.12,24.573
2191.263591,0.956819971,10.12,24.573
2191.268815,0.959902228,10.12,24.573
2191.274044,0.949565869,10.12,24.573
2191.279275,0.951302521,10.12,24.573
2191.284511,0.951919542,10.12,24.573
2191.289751,0.949714837,10.12,24.573
2191.294995,0.948328952,10.12,24.573
2191.300242,0.943045565,10.12,24.573
2191.305494,0.937170767,10.12,24.573
2191.310749,0.933320074,10.12,24.573
2191.316008,0.926901325,10.12,24.573
2191.321271,0.918871457,10.12,24.573
2191.326538,0.91084373,10.12,24.573
2191.331809,0.898400223,10.12,24.573
2191.337084,0.885757819,10.12,24.573
2191.342363,0.88076495,10.12,24.573
2191.347645,0.868643634,10.12,24.573
2191.352931,0.850526638,10.12,24.573
2191.358222,0.83280451,10.12,24.573
2191.363516,0.805991419,10.12,24.573
2191.368814,0.769809249,10.12,24.573
2191.374116,0.728566579,10.12,24.573
2191.379422,0.667835062,10.12,24.573
2191.384732,0.597829172,10.12,24.573
2191.390045,0.516329417,10.12,24.573
2191.395363,0.42965305,10.12,24.573
2191.400684,0.348699462,10.12,24.573
2191.40601,0.27754898,10.12,24.573
2191.411339,0.227195963,10.12,24.573
2191.416672,0.211473485,10.12,24.573
2191.422009,0.217026033,10.12,24.573
2191.42735,0.23665179,10.12,24.573
2191.432695,0.271045969,10.12,24.573
2191.438043,0.299626762,10.12,24.573
2191.443396,0.320164133,10.12,24.573
2191.448752,0.329810508,10.12,24.573
2191.454113,0.340718964,10.12,24.573
2191.459477,0.370974784,10.12,24.573
2191.464845,0.411907467,10.12,24.573
2191.470217,0.475090872,10.12,24.573
2191.475593,0.55914911,10.12,24.573
2191.480973,0.643157655,10.12,24.573
2191.486356,0.725285214,10.12,24.573
2191.491744,0.784118822,10.12,24.573
2191.497135,0.821222039,10.12,24.573
2191.502531,0.85002831,10.12,24.573
2191.50793,0.865741831,10.12,24.573
2191.513333,0.8885546,10.12,24.573
2191.51874,0.893950331,10.12,24.573
2191.524151,0.901117261,10.12,24.573
2191.529566,0.910771505,10.12,24.573
2191.534984,0.918505078,10.12,24.573
2191.540407,0.92704759,10.12,24.573
2191.545833,0.910590708,10.12,24.573
2191.551264,0.905423853,10.12,24.573
2191.556698,0.905224866,10.12,24.573
2191.562136,0.885442354,10.12,24.573
2191.567578,0.868137065,10.12,24.573
2191.573024,0.833779421,10.12,24.573
2191.578474,0.812094317,10.12,24.573
2191.583927,0.799578704,10.12,24.573
2191.589385,0.797081476,10.12,24.573
2191.594846,0.813688846,10.12,24.573
2191.600312,0.853250651,10.12,24.573
2191.605781,0.8614857,10.12,24.573
2191.611254,0.901357104,10.12,24.573
2191.616731,0.919847603,10.12,24.573
2191.622212,0.93550059,10.12,24.573
2191.627697,0.944020722,10.12,24.573
2191.633186,0.948397488,10.12,24.573
2191.638678,0.94673984,10.12,24.573
2191.644175,0.946902818,10.12,24.573
2191.649675,0.941965578,10.12,24.573
2191.655179,0.933869423,10.12,24.573
2191.662612,0.91153533,10.12,24.573
2191.667254,0.909512495,10.12,24.573
2191.6719,0.911421453,10.12,24.573
2191.676549,0.92218036,10.12,24.573
2191.681203,0.934322596,10.12,24.573
2191.68586,0.938674287,10.12,24.573
2191.690521,0.944729959,10.12,24.573
2191.695187,0.95433085,10.12,24.573
2191.699856,0.952960975,10.12,24.573
2191.704529,0.9550815,10.12,24.573
2191.709206,0.957244478,10.12,24.573
2191.713887,0.955157724,10.12,24.573
2191.718572,0.955920983,10.12,24.573
2191.72326,0.956432833,10.12,24.573
2191.727953,0.961883527,10.12,24.573
2191.732649,0.964980745,10.12,24.573
2191.73735,0.96387377,10.12,24.573
2191.742054,0.96919493,10.12,24.573
2191.746763,0.968053298,10.12,24.573
2191.751475,0.966061281,10.12,24.573
2191.756191,0.962182196,10.12,24.573
2191.760911,0.9554907,10.12,24.573
2191.765635,0.95537105,10.12,24.573
2191.770363,0.962667302,10.12,24.573
2191.775095,0.965078684,10.12,24.573
2191.77983,0.96849163,10.12,24.573
2191.78457,0.974947792,10.12,24.573
2191.789313,0.977210705,10.12,24.573
2191.794061,0.975687999,10.12,24.573
2191.798812,0.978983992,10.12,24.573
2191.803567,0.980215617,10.12,24.573
2191.808326,0.98035651,10.12,24.573
2191.813089,0.982744245,10.12,24.573
2191.817856,0.984678456,10.12,24.573
2191.822627,0.980256761,10.12,24.573
2191.827402,0.981768299,10.12,24.573
2191.832181,0.984151812,10.12,24.573
2191.836964,0.987616423,10.12,24.573
2191.84175,0.985820446,10.12,24.573
2191.846541,0.981325653,10.12,24.573
2191.851335,0.986057871,10.12,24.573
2191.856133,0.988084102,10.12,24.573
2191.860935,0.985229105,10.12,24.573
2191.865742,0.984753713,10.12,24.573
2191.870552,0.985585453,10.12,24.573
2191.875366,0.986806455,10.12,24.573
2191.880183,0.984422506,10.12,24.573
2191.885005,0.984524881,10.12,24.573
2191.889831,0.981636466,10.12,24.573
2191.894661,0.984736105,10.12,24.573
2191.899494,0.982869149,10.12,24.573
2191.904332,0.98204825,10.12,24.573
2191.909173,0.980948343,10.12,24.573
2191.914018,0.987361685,10.12,24.573
2191.918867,0.983587357,10.12,24.573
2191.92372,0.977867793,10.12,24.573
2191.928578,0.979470942,10.12,24.573
2191.933438,0.977286696,10.12,24.573
2191.938303,0.976487107,10.12,24.573
2191.943172,0.975046179,10.12,24.573
2191.948045,0.969111214,10.12,24.573
2191.952921,0.968895025,10.12,24.573
2191.957802,0.962810584,10.12,24.573
2191.962686,0.959523223,10.12,24.573
2191.967575,0.956470221,10.12,24.573
2191.972467,0.940213919,10.12,24.573
2191.977363,0.924919664,10.12,24.573
2191.982263,0.911638532,10.12,24.573
2191.987167,0.910031565,10.12,24.573
2191.992075,0.908495583,10.12,24.573
2191.996987,0.920890817,10.12,24.573
2192.001902,0.935986264,10.12,24.573
2192.006822,0.954255001,10.12,24.573
2192.011746,0.967342484,10.12,24.573
2192.016673,0.974762522,10.12,24.573
2192.021604,0.976127417,10.12,24.573
2192.02654,0.97467623,10.12,24.573
2192.031479,0.978410807,10.12,24.573
2192.036422,0.976742892,10.12,24.573
2192.041369,0.97652605,10.12,24.573
2192.04632,0.977988604,10.12,24.573
2192.051275,0.977768834,10.12,24.573
2192.056234,0.977544646,10.12,24.573
2192.061196,0.976574529,10.12,24.573
2192.066163,0.974673864,10.12,24.573
2192.071134,0.982577836,10.12,24.573
2192.076108,0.983165274,10.12,24.573
2192.081086,0.982082374,10.12,24.573
2192.086069,0.974394962,10.12,24.573
2192.091055,0.968758997,10.12,24.573
2192.096045,0.967942952,10.12,24.573
2192.101039,0.961820199,10.12,24.573
2192.106037,0.954664324,10.12,24.573
2192.111039,0.936415749,10.12,24.573
2192.116044,0.916044844,10.12,24.573
2192.121054,0.904308311,10.12,24.573
2192.126068,0.899042149,10.12,24.573
2192.131085,0.90451339,10.12,24.573
2192.136106,0.919426012,10.12,24.573
2192.141132,0.940391668,10.12,24.573
2192.146161,0.958460327,10.12,24.573
2192.151194,0.969165962,10.12,24.573
2192.156231,0.970558156,10.12,24.573
2192.161272,0.973705277,10.12,24.573
2192.166317,0.974402057,10.12,24.573
2192.171366,0.975589512,10.12,24.573
2192.176419,0.97302922,10.12,24.573
2192.181475,0.975814012,10.12,24.573
2192.186536,0.96914234,10.12,24.573
2192.1916,0.970402589,10.12,24.573
2192.196669,0.972433757,10.12,24.573
2192.201741,0.968154809,10.12,24.573
2192.206817,0.969072941,10.12,24.573
2192.211897,0.975295576,10.12,24.573
2192.216981,0.973441001,10.12,24.573
2192.222069,0.969409883,10.12,24.573
2192.227161,0.965593796,10.12,24.573
2192.232257,0.961531201,10.12,24.573
2192.237356,0.964431869,10.12,24.573
2192.24246,0.963441298,10.12,24.573
2192.247568,0.958517224,10.12,24.573
2192.252679,0.951980501,10.12,24.573
2192.257794,0.949529848,10.12,24.573
2192.262914,0.946867603,10.12,24.573
2192.268037,0.942197705,10.12,24.573
2192.273164,0.931557096,10.12,24.573
2192.278295,0.913348601,10.12,24.573
2192.28343,0.881310938,10.12,24.573
2192.288569,0.843325097,10.12,24.573
2192.293711,0.800703488,10.12,24.573
2192.298858,0.770571269,10.12,24.573
2192.304008,0.760304408,10.12,24.573
2192.309163,0.753955959,10.12,24.573
2192.314321,0.76413433,10.12,24.573
2192.319484,0.783113511,10.12,24.573
2192.32465,0.799118634,10.12,24.573
2192.32982,0.814153646,10.12,24.573
2192.334994,0.830356178,10.12,24.573
2192.340172,0.845291283,10.12,24.573
2192.345354,0.855693141,10.12,24.573
2192.35054,0.853278409,10.12,24.573
2192.355729,0.841920564,10.12,24.573
2192.360923,0.822856673,10.12,24.573
2192.366121,0.783736978,10.12,24.573
2192.371322,0.721405099,10.12,24.573
2192.376527,0.640847455,10.12,24.573
2192.381737,0.559528951,10.12,24.573
2192.38695,0.486801602,10.12,24.573
2192.392167,0.440565406,10.12,24.573
2192.397388,0.426703602,10.12,24.573
2192.402613,0.429646351,10.12,24.573
2192.407842,0.426700646,10.12,24.573
2192.413074,0.412861676,10.12,24.573
2192.418311,0.385843844,10.12,24.573
2192.423552,0.355965787,10.12,24.573
2192.428796,0.334332915,10.12,24.573
2192.434045,0.329605834,10.12,24.573
2192.439297,0.344182898,10.12,24.573
2192.444553,0.358617828,10.12,24.573
2192.449813,0.360756428,10.12,24.573
2192.455077,0.342525914,10.12,24.573
2192.460345,0.307222625,10.12,24.573
2192.465617,0.265933262,10.12,24.573
2192.470893,0.233126464,10.12,24.573
2192.476173,0.229715951,10.12,24.573
2192.481456,0.256143111,10.12,24.573
2192.486744,0.311828008,10.12,24.573
2192.492035,0.388606107,10.12,24.573
2192.497331,0.470300972,10.12,24.573
2192.50263,0.550677879,10.12,24.573
2192.507933,0.621829948,10.12,24.573
2192.51324,0.681304451,10.12,24.573
2192.518551,0.727032538,10.12,24.573
2192.523866,0.763317279,10.12,24.573
2192.529185,0.795633865,10.12,24.573
2192.534508,0.821470413,10.12,24.573
2192.539835,0.846418495,10.12,24.573
2192.545165,0.869093862,10.12,24.573
2192.5505,0.886758654,10.12,24.573
2192.555838,0.901175332,10.12,24.573
2192.561181,0.911106768,10.12,24.573
2192.566527,0.918468526,10.12,24.573
2192.571877,0.928010663,10.12,24.573
2192.577231,0.936819513,10.12,24.573
2192.582589,0.939722598,10.12,24.573
2192.587951,0.941657737,10.12,24.573
2192.593317,0.948615842,10.12,24.573
2192.598687,0.954238814,10.12,24.573
2192.60406,0.957191799,10.12,24.573
2192.609438,0.956170378,10.12,24.573
2192.614819,0.959044483,10.12,24.573
2192.620205,0.959152005,10.12,24.573
2192.625594,0.960279854,10.12,24.573
2192.630987,0.967980386,10.12,24.573
2192.636384,0.972022937,10.12,24.573
2192.641785,0.968675328,10.12,24.573
2192.64719,0.968971255,10.12,24.573
2192.652599,0.973600416,10.12,24.573
2192.658012,0.972564321,10.12,24.573
2192.663429,0.971853478,10.12,24.573
2192.668849,0.97115925,10.12,24.573
2192.674274,0.968204946,10.12,24.573
2192.679702,0.967717149,10.12,24.573
2192.685135,0.971268516,10.12,24.573
2192.690571,0.970744598,10.12,24.573
2192.696011,0.971510282,10.12,24.573
2192.701455,0.974317038,10.12,24.573
2192.706903,0.974041004,10.12,24.573
2192.712355,0.974892205,10.12,24.573
2192.717811,0.979769313,10.12,24.573
2192.723271,0.98159307,10.12,24.573
2192.728735,0.979805689,10.12,24.573
2192.734202,0.981206824,10.12,24.573
2192.739674,0.98205869,10.12,24.573
2192.745149,0.980987549,10.12,24.573
2192.750628,0.982666422,10.12,24.573
2192.756112,0.982232818,10.12,24.573
2192.761599,0.974444815,10.12,24.573
2192.76709,0.971077684,10.12,24.573
2192.772585,0.969798067,10.12,24.573
2192.778084,0.968651668,10.12,24.573
2192.783587,0.972883167,10.12,24.573
2192.789093,0.970329859,10.12,24.573
2192.794604,0.969028991,10.12,24.573
2192.800951,0.973924381,10.12,24.573
