trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self_296
6280550,7,2,7988.21622,2.21E-29,3.44E-05,515.0385,43,41,515.0385,       a      0,       X      0,               , S 19R 20     d,0.0368,0.8,-0.00426,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
6280551,7,3,7990.41111,3.79E-30,3.31E-05,529.2285,258,246,529.2285,       a      0,       X      0,               , S 19R 20     d,0.0368,0.8,-0.00426,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
6280552,7,1,7992.318331,9.67E-29,8.71E-08,188.7134,29,25,188.7134,       a      0,       X      0,               , T 11S 12     q,0.0466,0.62,0,0,0,0.62,0,0,0,1,0,0,0.045,0.62,0,0,0,0.62,0,0,0,1,0,0
6280553,7,2,7992.776953,1.77E-29,3.43E-05,569.2059,45,43,569.2059,       a      0,       X      0,               , S 20R 21     d,0.0356,0.8,-0.004332,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280554,7,1,7992.897799,9.50E-27,3.25E-05,544.5651,43,41,544.5651,       a      0,       X      0,               , S 19R 20     d,0.0386,0.8,-0.004263,0,0.15,0.8,0,0,0,1,0,0,0.042,0.8,0,0,0,0.8,0,0,0,1,0,0
6280555,7,3,7995.095766,3.01E-30,3.30E-05,584.887,270,258,584.887,       a      0,       X      0,               , S 20R 21     d,0.0356,0.8,-0.004332,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280556,7,2,7997.294312,1.39E-29,3.42E-05,626.0672,47,45,626.0672,       a      0,       X      0,               , S 21R 22     d,0.0345,0.8,-0.004399,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280557,7,3,7999.735662,2.36E-30,3.29E-05,643.3132,282,270,643.3132,       a      0,       X      0,               , S 21R 22     d,0.0345,0.8,-0.004399,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280558,7,2,8001.767964,1.09E-29,3.41E-05,685.6204,49,47,685.6204,       a      0,       X      0,               , S 22R 23     d,0.0333,0.79,-0.0048,0,0,0.79,0,0,0,1,0,0,0.037,0.79,0,0,0,0.79,0,0,0,1,0,0
6280559,7,1,8002.50056,5.81E-27,3.23E-05,662.102,47,45,662.102,       a      0,       X      0,               , S 21R 22     d,0.0365,0.79,-0.004401,0,0.15,0.79,0,0,0,1,0,0,0.04,0.79,0,0,0,0.79,0,0,0,1,0,0
6280560,7,3,8004.330448,1.82E-30,3.29E-05,704.5048,294,282,704.5048,       a      0,       X      0,               , S 22R 23     d,0.0333,0.79,-0.0048,0,0,0.79,0,0,0,1,0,0,0.037,0.79,0,0,0,0.79,0,0,0,1,0,0
6280561,7,2,8006.197573,8.32E-30,3.41E-05,747.863,51,49,747.863,       a      0,       X      0,               , S 23R 24     d,0.0323,0.78,-0.004524,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280562,7,1,8008.28436,7.58E-29,8.53E-08,260.5009,33,29,260.5009,       a      0,       X      0,               , T 13S 14     q,0.0453,0.87,0,0,0,0.87,0,0,0,1,0,0,0.044,0.87,0,0,0,0.87,0,0,0,1,0,0
6280563,7,3,8008.879764,1.39E-30,3.28E-05,768.4594,306,294,768.4594,       a      0,       X      0,               , S 23R 24     d,0.0323,0.78,-0.004524,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280564,7,2,8010.58279,6.29E-30,3.40E-05,812.7928,53,51,812.7928,       a      0,       X      0,               , S 24R 25     d,0.0313,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280565,7,1,8011.916472,3.34E-27,3.21E-05,791.0331,51,49,791.0331,       a      0,       X      0,               , S 23R 24     d,0.0345,0.78,-0.004524,0,0.15,0.78,0,0,0,1,0,0,0.037,0.78,0,0,0,0.78,0,0,0,1,0,0
6280566,7,3,8013.383246,1.04E-30,3.28E-05,835.1744,318,306,835.1744,       a      0,       X      0,               , S 24R 25     d,0.0313,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280567,7,2,8014.923264,4.69E-30,3.40E-05,880.4072,55,53,880.4072,       a      0,       X      0,               , S 25R 26     d,0.0303,0.78,-0.004634,0,0,0.78,0,0,0,1,0,0,0.035,0.78,0,0,0,0.78,0,0,0,1,0,0
6280569,7,2,8019.218636,3.44E-30,3.39E-05,950.7037,57,55,950.7037,       a      0,       X      0,               , S 26R 27     d,0.0294,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.034,0.78,0,0,0,0.78,0,0,0,1,0,0
6280570,7,1,8021.142461,1.82E-27,3.22E-05,931.3372,55,53,931.3372,       a      0,       X      0,               , S 25R 26     d,0.0324,0.78,-0.004634,0,0.15,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280572,7,2,8023.468539,2.50E-30,3.39E-05,1023.6795,59,57,1023.6795,       a      0,       X      0,               , S 27R 28     d,0.0286,0.77,-0.004734,0,0,0.77,0,0,0,1,0,0,0.034,0.77,0,0,0,0.77,0,0,0,1,0,0
6280573,7,1,8024.066511,5.57E-29,8.41E-08,343.7481,37,33,343.7481,       a      0,       X      0,               , T 15S 16     q,0.0439,0.81,0,0,0,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280575,7,2,8027.672601,1.78E-30,3.39E-05,1099.3319,61,59,1099.3319,       a      0,       X      0,               , S 28R 29     d,0.0279,0.76,-0.0048,0,0,0.76,0,0,0,1,0,0,0.033,0.76,0,0,0,0.76,0,0,0,1,0,0
6280576,7,1,8030.175331,9.28E-28,3.20E-05,1082.9917,59,57,1082.9917,       a      0,       X      0,               , S 27R 28     d,0.0305,0.77,-0.004734,0,0,0.77,0,0,0,1,0,0,0.035,0.77,0,0,0,0.77,0,0,0,1,0,0
6280578,7,2,8031.830443,1.26E-30,3.38E-05,1177.6579,63,61,1177.6579,       a      0,       X      0,               , S 29R 30     d,0.0272,0.76,-0.004823,0,0,0.76,0,0,0,1,0,0,0.032,0.76,0,0,0,0.76,0,0,0,1,0,0
6280581,7,1,8039.011767,4.46E-28,3.19E-05,1245.9718,63,61,1245.9718,       a      0,       X      0,               , S 29R 30     d,0.0285,0.76,-0.004823,0,0,0.76,0,0,0,1,0,0,0.034,0.76,0,0,0,0.76,0,0,0,1,0,0
6280583,7,1,8039.661372,3.84E-29,8.32E-08,438.4413,41,37,438.4413,       a      0,       X      0,               , T 17S 18     q,0.0425,1.06,0,0,0,1.06,0,0,0,1,0,0,0.041,1.06,0,0,0,1.06,0,0,0,1,0,0
6280587,7,1,8047.648336,2.03E-28,3.19E-05,1420.2511,67,65,1420.2511,       a      0,       X      0,               , S 31R 32     d,0.0268,0.75,-0.004905,0,0,0.75,0,0,0,1,0,0,0.033,0.75,0,0,0,0.75,0,0,0,1,0,0
