trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,n_y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
6798095,2,1,6382.056811,3.87E-28,0.00654,2417.4414,67,65,2417.4414,       3 3 3 12,       0 3 3 01,               ,     R 32f     ,0.0689,0.76,-0.007339,0,0.06353085,0.76,0,0,0,1,0,0,1,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798097,2,1,6382.096123,1.03E-25,0.007296,1339.6592,85,83,1339.6592,       3 1 1 12,       0 1 1 01,               ,     R 41e     ,0.0681,0.76,-0.007454,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798098,2,1,6382.104857,1.27E-29,0.01855,3457.333,121,119,3457.333,       4 1 1 12,       1 1 1 01,               ,     R 59e     ,0.066,0.7,-0.007963,0,0.079413562,0.7,0,0,0,1,0,0,1,0.07,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798101,2,1,6382.189995,1.29E-28,0.001191,2382.4216,103,101,2382.4216,       2 1 1 23,       1 0 0 01,               ,     R 50e     ,0.0673,0.73,-0.008261,0,0.071472206,0.73,0,0,0,1,0,0,1,0.074,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6798105,2,1,6382.317796,6.11E-26,0.007016,1522.1611,127,125,1522.1611,       3 0 0 12,       0 0 0 01,               ,     R 62e     ,0.0655,0.7,-0.008085,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798107,2,1,6382.356393,1.16E-29,0.0056,3112.5732,69,67,3112.5732,       3 4 4 12,       0 4 4 01,               ,     R 33f     ,0.0688,0.76,-0.00735,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798108,2,1,6382.391935,8.93E-27,0.007109,1801.0198,71,69,1801.0198,       3 2 2 12,       0 2 2 01,               ,     R 34e     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,1,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798110,2,1,6382.468849,5.52E-29,0.008469,3009.3945,131,129,3009.3945,       2 1 1 23,       1 0 0 01,               ,     R 64e     ,0.0652,0.69,-0.008834,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798115,2,1,6382.629783,3.51E-28,0.006535,2443.3181,69,67,2443.3181,       3 3 3 12,       0 3 3 01,               ,     R 33e     ,0.0688,0.76,-0.00735,0,0.06353085,0.76,0,0,0,1,0,0,1,0.087,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798116,2,1,6382.677575,3.42E-29,0.01884,3238.0505,111,109,3238.0505,       4 1 1 12,       1 1 1 01,               ,     R 54f     ,0.0668,0.72,-0.007766,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6798117,2,1,6382.723698,1.17E-28,0.001547,2462.6758,107,105,2462.6758,       2 1 1 23,       1 0 0 01,               ,     R 52e     ,0.0671,0.73,-0.008326,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6798118,2,1,6382.795733,1.16E-30,0.0001782,3009.0676,131,133,3009.0676,       2 1 1 23,       1 0 0 02,               ,     P 66e     ,0.065,0.69,-0.008866,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798119,2,1,6382.824176,8.21E-30,0.01843,3551.5898,125,123,3551.5898,       4 1 1 12,       1 1 1 01,               ,     R 61e     ,0.0656,0.7,-0.008039,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798120,2,1,6382.851182,2.75E-29,0.006731,3111.3684,135,133,3111.3684,       2 1 1 23,       1 0 0 01,               ,     R 66e     ,0.0649,0.69,-0.008939,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798123,2,1,6382.973835,8.03E-27,0.007108,1828.4126,73,71,1828.4126,       3 2 2 12,       0 2 2 01,               ,     R 35f     ,0.0686,0.76,-0.007377,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798124,2,1,6382.977755,3.87E-26,0.006955,1621.0035,131,129,1621.0035,       3 0 0 12,       0 0 0 01,               ,     R 64e     ,0.0651,0.69,-0.008183,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798125,2,1,6382.986848,7.82E-26,0.007287,1405.9847,89,87,1405.9847,       3 1 1 12,       0 1 1 01,               ,     R 43e     ,0.068,0.75,-0.007479,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798126,2,1,6382.994446,1.04E-29,0.005537,3139.2805,71,69,3139.2805,       3 4 4 12,       0 4 4 01,               ,     R 34e     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,1,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798127,2,1,6383.000632,1.17E-25,0.007251,1308.6716,83,81,1308.6716,       3 1 1 12,       0 1 1 01,               ,     R 40f     ,0.0682,0.76,-0.007443,0,0.06353085,0.76,0,0,0,1,0,0,1,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798128,2,1,6383.001045,2.81E-30,4.44E-05,2551.0112,137,139,2551.0112,       4 2 2 01,       0 1 1 01,               ,     P 69e     ,0.0642,0.68,-0.007681,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798131,2,1,6383.131962,1.32E-29,0.005216,3216.4397,139,137,3216.4397,       2 1 1 23,       1 0 0 01,               ,     R 68e     ,0.0644,0.68,-0.009049,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798132,2,1,6383.140912,1.10E-30,2.26E-05,2608.5559,139,141,2608.5559,       4 2 2 01,       0 1 1 01,               ,     P 70f     ,0.064,0.68,-0.007726,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798134,2,1,6383.192283,3.18E-28,0.006542,2469.9778,71,69,2469.9778,       3 3 3 12,       0 3 3 01,               ,     R 34f     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,1,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798135,2,1,6383.23043,1.07E-28,0.002033,2546.0364,111,109,2546.0364,       2 1 1 23,       1 0 0 01,               ,     R 54e     ,0.0668,0.72,-0.008396,0,0.074119325,0.72,0,0,0,1,0,0,1,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6798139,2,1,6383.317594,6.15E-30,0.004002,3324.6072,143,141,3324.6072,       2 1 1 23,       1 0 0 01,               ,     R 70e     ,0.0641,0.68,-0.009158,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798141,2,1,6383.388991,5.95E-30,3.74E-05,2112.9624,41,43,2112.9624,       3 0 0 24,       1 1 1 02,               ,     P 21e     ,0.0724,0.71,-0.00748,0,0.076766443,0.71,0,0,0,1,0,0,1,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6798143,2,1,6383.399932,3.19E-28,2.80E-07,16.389,11,13,16.389,       4 1 1 01,       0 0 0 01,               ,     P  6e     ,0.0864,0.75,-0.004642,0,0.066177969,0.75,0,0,0,1,0,0,1,0.115,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798144,2,1,6383.416674,2.83E-30,0.00308,3435.8694,147,145,3435.8694,       2 1 1 23,       1 0 0 01,               ,     R 72e     ,0.0637,0.68,-0.009274,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798146,2,1,6383.43722,1.30E-30,0.002395,3550.2246,151,149,3550.2246,       2 1 1 23,       1 0 0 01,               ,     R 74e     ,0.0633,0.68,-0.009402,0,0.0847078,0.68,0,0,0,1,0,0,1,0.066,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798147,2,1,6383.448819,2.76E-29,0.002018,2685.855,57,59,2685.855,       3 0 0 21,       0 0 0 11,               ,     P 29e     ,0.0694,0.75,-0.007262,0,0.066177969,0.75,0,0,0,1,0,0,1,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798148,2,1,6383.456507,7.20E-27,0.007111,1856.587,75,73,1856.587,       3 2 2 12,       0 2 2 01,               ,     R 36e     ,0.0684,0.76,-0.007387,0,0.06353085,0.76,0,0,0,1,0,0,1,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798151,2,1,6383.519751,5.24E-30,0.01829,3648.9475,129,127,3648.9475,       4 1 1 12,       1 1 1 01,               ,     R 63e     ,0.0653,0.7,-0.008136,0,0.079413562,0.7,0,0,0,1,0,0,1,0.068,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798152,2,1,6383.546812,1.79E-30,3.54E-05,2416.417,57,59,2416.417,       3 0 0 23,       1 1 1 01,               ,     P 29e     ,0.0695,0.75,-0.007857,0,0.066177969,0.75,0,0,0,1,0,0,1,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798153,2,1,6383.61533,2.40E-26,0.006892,1722.9413,135,133,1722.9413,       3 0 0 12,       0 0 0 01,               ,     R 66e     ,0.0648,0.69,-0.008282,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798154,2,1,6383.632488,2.31E-29,0.01872,3324.7612,115,113,3324.7612,       4 1 1 12,       1 1 1 01,               ,     R 56f     ,0.0664,0.71,-0.007843,0,0.076766443,0.71,0,0,0,1,0,0,1,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6798155,2,1,6383.633224,9.23E-30,0.005465,3166.7717,73,71,3166.7717,       3 4 4 12,       0 4 4 01,               ,     R 35f     ,0.0686,0.76,-0.007377,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798156,2,1,6383.716972,9.65E-29,0.002701,2632.5022,115,113,2632.5022,       2 1 1 23,       1 0 0 01,               ,     R 56e     ,0.0665,0.72,-0.008476,0,0.074119325,0.72,0,0,0,1,0,0,1,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6798159,2,1,6383.752813,2.86E-28,0.006535,2497.4204,73,71,2497.4204,       3 3 3 12,       0 3 3 01,               ,     R 35e     ,0.0686,0.76,-0.007377,0,0.06353085,0.76,0,0,0,1,0,0,1,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798160,2,1,6383.786518,1.64E-28,5.15E-07,704.3005,87,85,704.3005,       3 3 3 01,       0 0 0 01,               ,     R 42e     ,0.068,0.75,-0.006856,0,0.066177969,0.75,0,0,0,1,0,0,1,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798162,2,1,6383.797292,1.69E-29,7.90E-06,1631.1527,53,55,1631.1527,       2 1 1 23,       0 2 2 01,               ,     P 27f     ,0.07,0.74,-0.007796,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798164,2,1,6383.847559,5.82E-26,0.007275,1475.423,93,91,1475.423,       3 1 1 12,       0 1 1 01,               ,     R 45e     ,0.0678,0.75,-0.007514,0,0.066177969,0.75,0,0,0,1,0,0,1,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798167,2,1,6384.035618,6.42E-27,0.007109,1885.5422,77,75,1885.5422,       3 2 2 12,       0 2 2 01,               ,     R 37f     ,0.0684,0.76,-0.007403,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798169,2,1,6384.039582,8.89E-26,0.007237,1373.5421,87,85,1373.5421,       3 1 1 12,       0 1 1 01,               ,     R 42f     ,0.068,0.75,-0.007471,0,0.066177969,0.75,0,0,0,1,0,0,1,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798170,2,1,6384.073943,1.75E-29,7.69E-06,1610.0138,51,53,1610.0138,       2 1 1 23,       0 2 2 01,               ,     P 26e     ,0.0703,0.74,-0.00776,0,0.068825087,0.74,0,0,0,1,0,0,1,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798172,2,1,6384.192016,3.29E-30,0.01814,3749.4043,133,131,3749.4043,       4 1 1 12,       1 1 1 01,               ,     R 65e     ,0.0649,0.69,-0.008234,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798173,2,1,6384.192858,8.63E-29,0.003609,2722.0723,119,117,2722.0723,       2 1 1 23,       1 0 0 01,               ,     R 58e     ,0.0662,0.71,-0.008562,0,0.076766443,0.71,0,0,0,1,0,0,1,0.07,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6798174,2,1,6384.231117,1.47E-26,0.006825,1827.9724,139,137,1827.9724,       3 0 0 12,       0 0 0 01,               ,     R 68e     ,0.0643,0.68,-0.008386,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798175,2,1,6384.26315,8.17E-30,0.005399,3195.0471,75,73,3195.0471,       3 4 4 12,       0 4 4 01,               ,     R 36e     ,0.0684,0.76,-0.007387,0,0.06353085,0.76,0,0,0,1,0,0,1,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798176,2,1,6384.268808,1.05E-30,0.0001612,2822.8367,53,53,2822.8367,       3 1 1 24,       2 0 0 03,               ,     Q 26e     ,0.0701,0.74,-0.007765,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798177,2,1,6384.301775,2.56E-28,0.006541,2525.6455,75,73,2525.6455,       3 3 3 12,       0 3 3 01,               ,     R 36f     ,0.0684,0.76,-0.007387,0,0.06353085,0.76,0,0,0,1,0,0,1,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798183,2,1,6384.476427,1.71E-30,2.14E-05,2500.1523,135,137,2500.1523,       4 2 2 01,       0 1 1 01,               ,     P 68f     ,0.0644,0.68,-0.007636,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798184,2,1,6384.492705,5.70E-27,0.00711,1915.2787,79,77,1915.2787,       3 2 2 12,       0 2 2 01,               ,     R 38e     ,0.0683,0.76,-0.007419,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798185,2,1,6384.566086,4.26E-30,4.13E-05,2444.3237,133,135,2444.3237,       4 2 2 01,       0 1 1 01,               ,     P 67e     ,0.0646,0.68,-0.007596,0,0.0847078,0.68,0,0,0,1,0,0,1,0.068,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798186,2,1,6384.56697,1.53E-29,0.01855,3414.5842,119,117,3414.5842,       4 1 1 12,       1 1 1 01,               ,     R 58f     ,0.0661,0.71,-0.007925,0,0.076766443,0.71,0,0,0,1,0,0,1,0.07,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6798188,2,1,6384.648785,1.18E-30,0.0001614,2782.9675,49,49,2782.9675,       3 1 1 24,       2 0 0 03,               ,     Q 24e     ,0.0708,0.73,-0.00767,0,0.071472206,0.73,0,0,0,1,0,0,1,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6798192,2,1,6384.6706,7.56E-29,0.0048,2814.7451,123,121,2814.7451,       2 1 1 23,       1 0 0 01,               ,     R 60e     ,0.0659,0.7,-0.008638,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798193,2,1,6384.678399,4.26E-26,0.007262,1547.973,97,95,1547.973,       3 1 1 12,       0 1 1 01,               ,     R 47e     ,0.0675,0.74,-0.007567,0,0.068825087,0.74,0,0,0,1,0,0,1,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798194,2,1,6384.825739,8.86E-27,0.006757,1936.0953,143,141,1936.0953,       3 0 0 12,       0 0 0 01,               ,     R 70e     ,0.064,0.68,-0.00849,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798195,2,1,6384.841432,2.03E-30,0.01799,3852.9585,137,135,3852.9585,       4 1 1 12,       1 1 1 01,               ,     R 67e     ,0.0645,0.69,-0.008342,0,0.082060681,0.69,0,0,0,1,0,0,1,0.067,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798197,2,1,6384.850042,2.28E-28,0.006532,2554.6528,77,75,2554.6528,       3 3 3 12,       0 3 3 01,               ,     R 37e     ,0.0684,0.76,-0.007403,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798198,2,1,6384.896214,7.18E-30,0.005323,3224.1062,77,75,3224.1062,       3 4 4 12,       0 4 4 01,               ,     R 37f     ,0.0684,0.76,-0.007403,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798201,2,1,6384.959224,8.13E-29,1.08E-07,7.8043,7,9,7.8043,       4 1 1 01,       0 0 0 01,               ,     P  4e     ,0.0879,0.77,-0.004424,0,0.060883731,0.77,0,0,0,1,0,0,1,0.118,0.77,0,0,0.076666667,0.77,0,0,0,1,0,0,1
6798203,2,1,6384.998738,1.30E-30,0.0001616,2746.2219,45,45,2746.2219,       3 1 1 24,       2 0 0 03,               ,     Q 22e     ,0.0717,0.72,-0.007547,0,0.074119325,0.72,0,0,0,1,0,0,1,0.098,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0,1
6798206,2,1,6385.054839,6.67E-26,0.007221,1441.5306,91,89,1441.5306,       3 1 1 12,       0 1 1 01,               ,     R 44f     ,0.0679,0.75,-0.007501,0,0.066177969,0.75,0,0,0,1,0,0,1,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798207,2,1,6385.071016,5.03E-27,0.007107,1945.7959,81,79,1945.7959,       3 2 2 12,       0 2 2 01,               ,     R 39f     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798209,2,1,6385.164573,6.39E-29,0.006259,2910.5198,127,125,2910.5198,       2 1 1 23,       1 0 0 01,               ,     R 62e     ,0.0656,0.7,-0.008731,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798210,2,1,6385.227773,3.21E-29,0.002041,2641.7456,53,55,2641.7456,       3 0 0 21,       0 0 0 11,               ,     P 27e     ,0.0699,0.74,-0.007207,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798212,2,1,6385.318724,1.39E-30,0.0001617,2712.6011,41,41,2712.6011,       3 1 1 24,       2 0 0 03,               ,     Q 20e     ,0.0728,0.71,-0.007417,0,0.076766443,0.71,0,0,0,1,0,0,1,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0,1
6798213,2,1,6385.320455,6.51E-30,3.88E-05,2080.9316,37,39,2080.9316,       3 0 0 24,       1 1 1 02,               ,     P 19e     ,0.0737,0.7,-0.007355,0,0.079413562,0.7,0,0,0,1,0,0,1,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798215,2,1,6385.385395,2.03E-28,0.00654,2584.4431,79,77,2584.4431,       3 3 3 12,       0 3 3 01,               ,     R 38f     ,0.0683,0.76,-0.007419,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798216,2,1,6385.392812,2.19E-30,0.0002108,2907.1113,127,129,2907.1113,       4 0 0 12,       1 0 0 02,               ,     P 64e     ,0.0652,0.69,-0.0081,0,0.082060681,0.69,0,0,0,1,0,0,1,0.069,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798217,2,1,6385.399851,5.24E-27,0.006684,2047.3081,147,145,2047.3081,       3 0 0 12,       0 0 0 01,               ,     R 72e     ,0.0636,0.68,-0.0086,0,0.0847078,0.68,0,0,0,1,0,0,1,0.066,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798218,2,1,6385.468489,1.23E-30,0.01782,3959.6086,141,139,3959.6086,       4 1 1 12,       1 1 1 01,               ,     R 69e     ,0.0641,0.68,-0.008442,0,0.0847078,0.68,0,0,0,1,0,0,1,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798219,2,1,6385.47953,3.06E-26,0.007247,1623.6335,101,99,1623.6335,       3 1 1 12,       0 1 1 01,               ,     R 49e     ,0.0673,0.74,-0.007616,0,0.068825087,0.74,0,0,0,1,0,0,1,0.074,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798220,2,1,6385.479569,9.92E-30,0.01828,3507.5181,123,121,3507.5181,       4 1 1 12,       1 1 1 01,               ,     R 60f     ,0.0658,0.7,-0.007997,0,0.079413562,0.7,0,0,0,1,0,0,1,0.069,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798221,2,1,6385.500387,4.43E-27,0.007108,1977.0938,83,81,1977.0938,       3 2 2 12,       0 2 2 01,               ,     R 40e     ,0.0682,0.76,-0.007443,0,0.06353085,0.76,0,0,0,1,0,0,1,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798223,2,1,6385.517587,6.29E-30,0.005255,3253.9492,79,77,3253.9492,       3 4 4 12,       0 4 4 01,               ,     R 38e     ,0.0683,0.76,-0.007419,0,0.06353085,0.76,0,0,0,1,0,0,1,0.083,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798226,2,1,6385.608792,1.46E-30,0.0001618,2682.1052,37,37,2682.1052,       3 1 1 24,       2 0 0 03,               ,     Q 18e     ,0.0741,0.7,-0.007266,0,0.079413562,0.7,0,0,0,1,0,0,1,0.101,0.7,0,0,0.1,0.7,0,0,0,1,0,0,1
6798228,2,1,6385.668517,1.39E-28,5.81E-07,772.1107,91,89,772.1107,       3 3 3 01,       0 0 0 01,               ,     R 44e     ,0.0678,0.75,-0.006884,0,0.066177969,0.75,0,0,0,1,0,0,1,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0,1
6798229,2,1,6385.687813,5.12E-29,0.00787,3009.3945,131,129,3009.3945,       4 0 0 12,       1 0 0 01,               ,     R 64e     ,0.0651,0.69,-0.008183,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798238,2,1,6385.824368,2.62E-30,2.03E-05,2394.8481,131,133,2394.8481,       4 2 2 01,       0 1 1 01,               ,     P 66f     ,0.0648,0.68,-0.007547,0,0.0847078,0.68,0,0,0,1,0,0,1,0.068,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0,1
6798239,2,1,6385.837266,1.97E-30,3.38E-05,2371.9336,53,55,2371.9336,       3 0 0 23,       1 1 1 01,               ,     P 27e     ,0.07,0.74,-0.007796,0,0.068825087,0.74,0,0,0,1,0,0,1,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798241,2,1,6385.868988,1.49E-30,0.0001619,2654.7354,33,33,2654.7354,       3 1 1 24,       2 0 0 03,               ,     Q 16e     ,0.0758,0.69,-0.007032,0,0.082060681,0.69,0,0,0,1,0,0,1,0.103,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798242,2,1,6385.891383,1.96E-29,8.12E-06,1589.6566,49,51,1589.6566,       2 1 1 23,       0 2 2 01,               ,     P 25f     ,0.0706,0.73,-0.007716,0,0.071472206,0.73,0,0,0,1,0,0,1,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
6798243,2,1,6385.92162,1.79E-28,0.006529,2615.0151,81,79,2615.0151,       3 3 3 12,       0 3 3 01,               ,     R 39e     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798244,2,1,6385.954137,3.06E-27,0.006608,2161.6091,151,149,2161.6091,       3 0 0 12,       0 0 0 01,               ,     R 74e     ,0.0632,0.67,-0.008722,0,0.087354918,0.67,0,0,0,1,0,0,1,0.066,0.67,0,0,0.11,0.67,0,0,0,1,0,0,1
6798245,2,1,6386.046576,4.91E-26,0.007205,1512.6365,95,93,1512.6365,       3 1 1 12,       0 1 1 01,               ,     R 46f     ,0.0677,0.74,-0.007543,0,0.068825087,0.74,0,0,0,1,0,0,1,0.076,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0,1
6798247,2,1,6386.080135,3.88E-27,0.007104,2009.1725,85,83,2009.1725,       3 2 2 12,       0 2 2 01,               ,     R 41f     ,0.0681,0.76,-0.007454,0,0.06353085,0.76,0,0,0,1,0,0,1,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798248,2,1,6386.099351,1.47E-30,0.000162,2630.4919,29,29,2630.4919,       3 1 1 24,       2 0 0 03,               ,     Q 14e     ,0.0777,0.69,-0.006716,0,0.082060681,0.69,0,0,0,1,0,0,1,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798249,2,1,6386.120958,6.33E-30,3.83E-05,2340.7319,129,131,2340.7319,       4 2 2 01,       0 1 1 01,               ,     P 65e     ,0.065,0.69,-0.007501,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798250,2,1,6386.145577,5.47E-30,0.005174,3284.5757,81,79,3284.5757,       3 4 4 12,       0 4 4 01,               ,     R 39f     ,0.0682,0.76,-0.00743,0,0.06353085,0.76,0,0,0,1,0,0,1,0.082,0.76,0,0,0.08,0.76,0,0,0,1,0,0,1
6798251,2,1,6386.247726,3.85E-29,0.00943,3111.3684,135,133,3111.3684,       4 0 0 12,       1 0 0 01,               ,     R 66e     ,0.0648,0.69,-0.008282,0,0.082060681,0.69,0,0,0,1,0,0,1,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0,1
6798252,2,1,6386.251119,2.17E-26,0.007231,1702.4032,105,103,1702.4032,       3 1 1 12,       0 1 1 01,               ,     R 51e     ,0.0671,0.73,-0.007669,0,0.071472206,0.73,0,0,0,1,0,0,1,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0,1
