Band,Exchange (cm-1 amagat-2),Header Value (cm-1 amagat-2),Spin Orbit (cm-1 amagat-2),Temperature,Wavenumber (cm-1),Exchange Area,Exchange Normalized,Spin Orbit Area,Spin Orbit Normalized,Ratio Exchange to Spin Orbit Areas,Exchange (cm-1 amagat-2) Area,Exchange (cm-1 amagat-2) Normalized,Spin Orbit (cm-1 amagat-2) Area,Spin Orbit (cm-1 amagat-2) Normalized,SO Temp Dep - a,SO Temp Dep - a err,SO Temp Dep - b,SO Temp Dep - b err,SO Temp Dep - c,SO Temp Dep - c err,SO Temp Dep - d,SO Temp Dep - d err,SO Temp Dep - err,EXCH Temp Dep - a,EXCH Temp Dep - a err,EXCH Temp Dep - b,EXCH Temp Dep - b err,EXCH Temp Dep - c,EXCH Temp Dep - c err,EXCH Temp Dep - d,EXCH Temp Dep - d err,EXCH Temp Dep - err
A Band,5.58E-08,1.46E-07,6.10E-10,296,13300.6,3.94E-05,0.001414777,6.21E-06,9.82E-05,6.351227236,3.94E-05,0.001414777,6.21E-06,9.82E-05,1,0,0.007687158,1.55E-06,9.48E-06,2.54E-08,-2.58E-08,4.50E-10,0.000115309,1,0,0.001356509,1.49E-06,-3.56E-06,2.43E-08,5.39E-09,4.31E-10,0.000110977
A Band,5.57E-08,1.46E-07,6.08E-10,296,13300.7,3.94E-05,0.001413495,6.21E-06,9.79E-05,6.351227236,3.94E-05,0.001413495,6.21E-06,9.79E-05,1,0,0.007694247,1.18E-06,9.50E-06,1.93E-08,-2.61E-08,3.42E-10,8.75E-05,1,0,0.001358462,1.26E-06,-3.54E-06,2.07E-08,5.77E-09,3.66E-10,9.08E-05
A Band,5.57E-08,1.46E-07,6.06E-10,296,13300.8,3.94E-05,0.001412396,6.21E-06,9.76E-05,6.351227236,3.94E-05,0.001412396,6.21E-06,9.76E-05,1,0,0.007701624,1.65E-06,9.57E-06,2.70E-08,-2.59E-08,4.78E-10,0.00012329,1,0,0.001359447,8.78E-07,-3.55E-06,1.44E-08,5.82E-09,2.55E-10,6.57E-05
A Band,5.56E-08,1.46E-07,6.04E-10,296,13300.9,3.94E-05,0.001411114,6.21E-06,9.74E-05,6.351227236,3.94E-05,0.001411114,6.21E-06,9.74E-05,1,0,0.007708865,2.07E-06,9.58E-06,3.38E-08,-2.61E-08,5.99E-10,0.00015306,1,0,0.001361045,9.28E-07,-3.52E-06,1.52E-08,6.36E-09,2.69E-10,6.88E-05
A Band,5.56E-08,1.46E-07,6.03E-10,296,13301,3.94E-05,0.001410016,6.21E-06,9.71E-05,6.351227236,3.94E-05,0.001410016,6.21E-06,9.71E-05,1,0,0.007719259,2.70E-06,9.63E-06,4.42E-08,-2.65E-08,7.82E-10,0.000201267,1,0,0.001363398,7.66E-07,-3.55E-06,1.25E-08,6.14E-09,2.22E-10,5.41E-05
A Band,5.55E-08,1.46E-07,6.01E-10,296,13301.1,3.94E-05,0.001408734,6.21E-06,9.68E-05,6.351227236,3.94E-05,0.001408734,6.21E-06,9.68E-05,1,0,0.007729288,1.59E-06,9.75E-06,2.60E-08,-2.59E-08,4.61E-10,0.000117671,1,0,0.001366129,7.20E-07,-3.53E-06,1.18E-08,6.22E-09,2.09E-10,5.35E-05
A Band,5.55E-08,1.46E-07,5.99E-10,296,13301.2,3.94E-05,0.001407452,6.21E-06,9.65E-05,6.351227236,3.94E-05,0.001407452,6.21E-06,9.65E-05,1,0,0.007735698,1.48E-06,9.77E-06,2.43E-08,-2.60E-08,4.30E-10,0.000109989,1,0,0.001367747,1.15E-06,-3.50E-06,1.87E-08,6.59E-09,3.32E-10,8.57E-05
A Band,5.54E-08,1.46E-07,5.97E-10,296,13301.3,3.94E-05,0.001406353,6.21E-06,9.62E-05,6.351227236,3.94E-05,0.001406353,6.21E-06,9.62E-05,1,0,0.007743003,1.87E-06,9.79E-06,3.06E-08,-2.64E-08,5.42E-10,0.000139795,1,0,0.001370324,1.68E-06,-3.53E-06,2.74E-08,6.24E-09,4.86E-10,0.000122875
A Band,5.54E-08,1.46E-07,5.96E-10,296,13301.4,3.94E-05,0.001405071,6.21E-06,9.60E-05,6.351227236,3.94E-05,0.001405071,6.21E-06,9.60E-05,1,0,0.00775173,1.60E-06,9.80E-06,2.62E-08,-2.67E-08,4.63E-10,0.000119325,1,0,0.001374035,1.75E-06,-3.46E-06,2.87E-08,6.78E-09,5.08E-10,0.000129368
A Band,5.53E-08,1.46E-07,5.94E-10,296,13301.5,3.94E-05,0.001403973,6.21E-06,9.57E-05,6.351227236,3.94E-05,0.001403973,6.21E-06,9.57E-05,1,0,0.007758395,1.09E-06,9.83E-06,1.78E-08,-2.68E-08,3.16E-10,8.12E-05,1,0,0.001378072,1.50E-06,-3.51E-06,2.45E-08,6.05E-09,4.35E-10,0.000111801
A Band,5.53E-08,1.46E-07,5.92E-10,296,13301.6,3.94E-05,0.001402691,6.21E-06,9.54E-05,6.351227236,3.94E-05,0.001402691,6.21E-06,9.54E-05,1,0,0.007765003,1.27E-06,9.86E-06,2.08E-08,-2.69E-08,3.68E-10,9.48E-05,1,0,0.001376941,1.55E-06,-3.56E-06,2.54E-08,5.72E-09,4.49E-10,0.000110355
A Band,5.53E-08,1.46E-07,5.91E-10,296,13301.7,3.94E-05,0.001401592,6.21E-06,9.51E-05,6.351227236,3.94E-05,0.001401592,6.21E-06,9.51E-05,1,0,0.007775071,3.08E-06,9.92E-06,5.05E-08,-2.71E-08,8.94E-10,0.000229042,1,0,0.001378383,1.13E-06,-3.58E-06,1.84E-08,5.68E-09,3.26E-10,8.13E-05
A Band,5.52E-08,1.46E-07,5.89E-10,296,13301.8,3.94E-05,0.00140031,6.21E-06,9.49E-05,6.351227236,3.94E-05,0.00140031,6.21E-06,9.49E-05,1,0,0.007787138,1.58E-06,1.02E-05,2.59E-08,-2.53E-08,4.58E-10,0.000117893,1,0,0.001380722,9.00E-07,-3.56E-06,1.47E-08,5.92E-09,2.61E-10,6.46E-05
A Band,5.52E-08,1.46E-07,5.87E-10,296,13301.9,3.94E-05,0.001399212,6.21E-06,9.46E-05,6.351227236,3.94E-05,0.001399212,6.21E-06,9.46E-05,1,0,0.007793029,2.17E-06,1.01E-05,3.55E-08,-2.58E-08,6.29E-10,0.0001543,1,0,0.001382725,6.94E-07,-3.58E-06,1.14E-08,5.71E-09,2.01E-10,5.17E-05
A Band,5.51E-08,1.46E-07,5.85E-10,296,13302,3.94E-05,0.00139793,6.21E-06,9.43E-05,6.351227236,3.94E-05,0.00139793,6.21E-06,9.43E-05,1,0,0.007798802,2.79E-06,1.02E-05,4.57E-08,-2.56E-08,8.10E-10,0.000205404,1,0,0.001385496,8.46E-07,-3.56E-06,1.38E-08,5.79E-09,2.45E-10,6.27E-05
A Band,5.51E-08,1.46E-07,5.84E-10,296,13302.1,3.94E-05,0.001396831,6.21E-06,9.41E-05,6.351227236,3.94E-05,0.001396831,6.21E-06,9.41E-05,1,0,0.007809004,2.52E-06,1.02E-05,4.12E-08,-2.63E-08,7.30E-10,0.000188022,1,0,0.001385116,1.27E-06,-3.56E-06,2.07E-08,6.49E-09,3.67E-10,9.32E-05
A Band,5.50E-08,1.46E-07,5.82E-10,296,13302.2,3.94E-05,0.001395549,6.21E-06,9.38E-05,6.351227236,3.94E-05,0.001395549,6.21E-06,9.38E-05,1,0,0.007818707,1.87E-06,1.03E-05,3.06E-08,-2.64E-08,5.41E-10,0.000135956,1,0,0.001386692,1.34E-06,-3.53E-06,2.19E-08,6.90E-09,3.88E-10,0.000100019
A Band,5.50E-08,1.46E-07,5.80E-10,296,13302.3,3.94E-05,0.001394451,6.21E-06,9.35E-05,6.351227236,3.94E-05,0.001394451,6.21E-06,9.35E-05,1,0,0.007824521,2.20E-06,1.03E-05,3.60E-08,-2.62E-08,6.37E-10,0.000163954,1,0,0.001392457,1.95E-06,-3.53E-06,3.19E-08,6.35E-09,5.65E-10,0.000145314
A Band,5.49E-08,1.46E-07,5.79E-10,296,13302.4,3.94E-05,0.001393169,6.21E-06,9.32E-05,6.351227236,3.94E-05,0.001393169,6.21E-06,9.32E-05,1,0,0.007833543,1.39E-06,1.03E-05,2.28E-08,-2.66E-08,4.04E-10,0.000103739,1,0,0.001392934,1.82E-06,-3.49E-06,2.99E-08,7.03E-09,5.29E-10,0.000134002
A Band,5.49E-08,1.46E-07,5.77E-10,296,13302.5,3.94E-05,0.00139207,6.21E-06,9.30E-05,6.351227236,3.94E-05,0.00139207,6.21E-06,9.30E-05,1,0,0.007839418,1.06E-06,1.03E-05,1.74E-08,-2.71E-08,3.08E-10,7.94E-05,1,0,0.001396368,1.72E-06,-3.52E-06,2.81E-08,6.44E-09,4.97E-10,0.000128139
A Band,5.48E-08,1.46E-07,5.75E-10,296,13302.6,3.94E-05,0.001390971,6.21E-06,9.27E-05,6.351227236,3.94E-05,0.001390971,6.21E-06,9.27E-05,1,0,0.007850456,2.42E-06,1.04E-05,3.96E-08,-2.70E-08,7.01E-10,0.000180683,1,0,0.00140003,1.69E-06,-3.58E-06,2.77E-08,5.90E-09,4.91E-10,0.000123856
A Band,5.48E-08,1.46E-07,5.74E-10,296,13302.7,3.94E-05,0.001389689,6.21E-06,9.24E-05,6.351227236,3.94E-05,0.001389689,6.21E-06,9.24E-05,1,0,0.007858997,1.88E-06,1.06E-05,3.07E-08,-2.55E-08,5.44E-10,0.000136881,1,0,0.001401233,1.79E-06,-3.53E-06,2.93E-08,6.39E-09,5.19E-10,0.00013341
A Band,5.47E-08,1.46E-07,5.72E-10,296,13302.8,3.94E-05,0.001388591,6.21E-06,9.22E-05,6.351227236,3.94E-05,0.001388591,6.21E-06,9.22E-05,1,0,0.00786602,1.73E-06,1.06E-05,2.83E-08,-2.59E-08,5.02E-10,0.000128326,1,0,0.001404501,2.12E-06,-3.60E-06,3.46E-08,5.47E-09,6.13E-10,0.000158181
A Band,5.47E-08,1.46E-07,5.70E-10,296,13302.9,3.94E-05,0.001387309,6.21E-06,9.19E-05,6.351227236,3.94E-05,0.001387309,6.21E-06,9.19E-05,1,0,0.007872702,1.98E-06,1.06E-05,3.23E-08,-2.61E-08,5.73E-10,0.000147756,1,0,0.00140571,2.08E-06,-3.56E-06,3.41E-08,5.95E-09,6.03E-10,0.000155402
A Band,5.46E-08,1.46E-07,5.69E-10,296,13303,3.94E-05,0.00138621,6.21E-06,9.16E-05,6.351227236,3.94E-05,0.00138621,6.21E-06,9.16E-05,1,0,0.00788444,1.86E-06,1.07E-05,3.04E-08,-2.63E-08,5.38E-10,0.000138737,1,0,0.001409115,2.08E-06,-3.61E-06,3.41E-08,5.47E-09,6.03E-10,0.00015432
A Band,5.46E-08,1.46E-07,5.67E-10,296,13303.1,3.94E-05,0.001384928,6.21E-06,9.14E-05,6.351227236,3.94E-05,0.001384928,6.21E-06,9.14E-05,1,0,0.007890081,1.12E-06,1.06E-05,1.84E-08,-2.69E-08,3.26E-10,8.37E-05,1,0,0.001412193,2.28E-06,-3.52E-06,3.73E-08,6.16E-09,6.60E-10,0.000164363
A Band,5.46E-08,1.46E-07,5.66E-10,296,13303.2,3.94E-05,0.00138383,6.21E-06,9.11E-05,6.351227236,3.94E-05,0.00138383,6.21E-06,9.11E-05,1,0,0.007897129,7.06E-07,1.07E-05,1.16E-08,-2.73E-08,2.05E-10,5.26E-05,1,0,0.001414712,1.77E-06,-3.55E-06,2.89E-08,5.83E-09,5.12E-10,0.000131364
A Band,5.45E-08,1.46E-07,5.64E-10,296,13303.3,3.94E-05,0.001382548,6.21E-06,9.08E-05,6.351227236,3.94E-05,0.001382548,6.21E-06,9.08E-05,1,0,0.007902302,1.06E-06,1.07E-05,1.74E-08,-2.72E-08,3.07E-10,7.54E-05,1,0,0.001416813,1.49E-06,-3.52E-06,2.43E-08,6.10E-09,4.31E-10,0.00010629
A Band,5.45E-08,1.46E-07,5.62E-10,296,13303.4,3.94E-05,0.001381449,6.21E-06,9.06E-05,6.351227236,3.94E-05,0.001381449,6.21E-06,9.06E-05,1,0,0.007916856,1.72E-06,1.09E-05,2.81E-08,-2.62E-08,4.98E-10,0.000123829,1,0,0.001418871,1.16E-06,-3.55E-06,1.89E-08,5.89E-09,3.35E-10,8.59E-05
A Band,5.44E-08,1.46E-07,5.61E-10,296,13303.5,3.94E-05,0.00138035,6.21E-06,9.03E-05,6.351227236,3.94E-05,0.00138035,6.21E-06,9.03E-05,1,0,0.007922856,1.11E-06,1.09E-05,1.82E-08,-2.62E-08,3.22E-10,8.30E-05,1,0,0.001420502,1.05E-06,-3.57E-06,1.72E-08,5.90E-09,3.05E-10,7.80E-05
A Band,5.44E-08,1.46E-07,5.59E-10,296,13303.6,3.94E-05,0.001379069,6.21E-06,9.01E-05,6.351227236,3.94E-05,0.001379069,6.21E-06,9.01E-05,1,0,0.007927848,1.42E-06,1.09E-05,2.32E-08,-2.67E-08,4.11E-10,0.000104439,1,0,0.001422941,9.57E-07,-3.54E-06,1.57E-08,6.06E-09,2.77E-10,7.16E-05
A Band,5.43E-08,1.46E-07,5.57E-10,296,13303.7,3.94E-05,0.00137797,6.21E-06,8.98E-05,6.351227236,3.94E-05,0.00137797,6.21E-06,8.98E-05,1,0,0.007938952,2.27E-06,1.10E-05,3.72E-08,-2.66E-08,6.59E-10,0.000168283,1,0,0.001424936,1.28E-06,-3.57E-06,2.10E-08,5.89E-09,3.71E-10,9.48E-05
A Band,5.43E-08,1.46E-07,5.56E-10,296,13303.8,3.94E-05,0.001376688,6.21E-06,8.95E-05,6.351227236,3.94E-05,0.001376688,6.21E-06,8.95E-05,1,0,0.00794556,1.45E-06,1.10E-05,2.38E-08,-2.74E-08,4.21E-10,0.000106159,1,0,0.001425961,1.50E-06,-3.52E-06,2.46E-08,6.41E-09,4.35E-10,0.000111434
A Band,5.42E-08,1.46E-07,5.54E-10,296,13303.9,3.94E-05,0.001375589,6.21E-06,8.93E-05,6.351227236,3.94E-05,0.001375589,6.21E-06,8.93E-05,1,0,0.007954657,2.22E-06,1.11E-05,3.64E-08,-2.63E-08,6.45E-10,0.00016195,1,0,0.00143088,1.41E-06,-3.52E-06,2.31E-08,6.12E-09,4.10E-10,0.000105695
A Band,5.42E-08,1.46E-07,5.53E-10,296,13304,3.94E-05,0.001374307,6.21E-06,8.90E-05,6.351227236,3.94E-05,0.001374307,6.21E-06,8.90E-05,1,0,0.007963628,1.94E-06,1.12E-05,3.18E-08,-2.63E-08,5.62E-10,0.000143411,1,0,0.001433175,1.03E-06,-3.49E-06,1.69E-08,6.45E-09,2.98E-10,7.59E-05
A Band,5.41E-08,1.46E-07,5.51E-10,296,13304.1,3.94E-05,0.001373209,6.21E-06,8.88E-05,6.351227236,3.94E-05,0.001373209,6.21E-06,8.88E-05,1,0,0.007969723,1.01E-06,1.12E-05,1.65E-08,-2.62E-08,2.92E-10,7.44E-05,1,0,0.001434509,8.92E-07,-3.51E-06,1.46E-08,6.46E-09,2.59E-10,6.65E-05
A Band,5.41E-08,1.46E-07,5.49E-10,296,13304.2,3.94E-05,0.00137211,6.21E-06,8.85E-05,6.351227236,3.94E-05,0.00137211,6.21E-06,8.85E-05,1,0,0.007975818,8.27E-07,1.12E-05,1.35E-08,-2.69E-08,2.40E-10,5.70E-05,1,0,0.001435639,1.06E-06,-3.64E-06,1.73E-08,5.07E-09,3.07E-10,7.83E-05
A Band,5.40E-08,1.46E-07,5.48E-10,296,13304.3,3.94E-05,0.001370828,6.21E-06,8.83E-05,6.351227236,3.94E-05,0.001370828,6.21E-06,8.83E-05,1,0,0.007989545,1.52E-06,1.14E-05,2.48E-08,-2.54E-08,4.40E-10,0.000113561,1,0,0.001436892,1.08E-06,-3.60E-06,1.76E-08,5.56E-09,3.12E-10,7.66E-05
A Band,5.40E-08,1.46E-07,5.46E-10,296,13304.4,3.94E-05,0.001369729,6.21E-06,8.80E-05,6.351227236,3.94E-05,0.001369729,6.21E-06,8.80E-05,1,0,0.007994473,1.24E-06,1.14E-05,2.03E-08,-2.59E-08,3.60E-10,9.27E-05,1,0,0.001438324,1.16E-06,-3.61E-06,1.90E-08,5.53E-09,3.36E-10,8.60E-05
A Band,5.40E-08,1.46E-07,5.45E-10,296,13304.5,3.94E-05,0.001368631,6.21E-06,8.77E-05,6.351227236,3.94E-05,0.001368631,6.21E-06,8.77E-05,1,0,0.008000486,1.23E-06,1.14E-05,2.01E-08,-2.65E-08,3.57E-10,9.20E-05,1,0,0.001440043,1.04E-06,-3.64E-06,1.70E-08,5.51E-09,3.02E-10,7.64E-05
A Band,5.39E-08,1.46E-07,5.43E-10,296,13304.6,3.94E-05,0.001367349,6.21E-06,8.75E-05,6.351227236,3.94E-05,0.001367349,6.21E-06,8.75E-05,1,0,0.008010622,2.08E-06,1.14E-05,3.41E-08,-2.72E-08,6.04E-10,0.000155884,1,0,0.001441304,1.19E-06,-3.60E-06,1.95E-08,6.00E-09,3.45E-10,8.90E-05
A Band,5.39E-08,1.46E-07,5.41E-10,296,13304.7,3.94E-05,0.00136625,6.21E-06,8.72E-05,6.351227236,3.94E-05,0.00136625,6.21E-06,8.72E-05,1,0,0.008019236,1.71E-06,1.16E-05,2.80E-08,-2.60E-08,4.96E-10,0.00012294,1,0,0.00144688,1.67E-06,-3.60E-06,2.73E-08,5.57E-09,4.84E-10,0.000124312
A Band,5.38E-08,1.46E-07,5.40E-10,296,13304.8,3.94E-05,0.001364968,6.21E-06,8.70E-05,6.351227236,3.94E-05,0.001364968,6.21E-06,8.70E-05,1,0,0.008025333,2.09E-06,1.15E-05,3.42E-08,-2.66E-08,6.06E-10,0.000156027,1,0,0.001448406,1.48E-06,-3.56E-06,2.43E-08,6.03E-09,4.30E-10,0.000106019
A Band,5.38E-08,1.46E-07,5.38E-10,296,13304.9,3.94E-05,0.00136387,6.21E-06,8.67E-05,6.351227236,3.94E-05,0.00136387,6.21E-06,8.67E-05,1,0,0.008034517,1.50E-06,1.16E-05,2.46E-08,-2.64E-08,4.35E-10,0.000109717,1,0,0.001450033,1.12E-06,-3.58E-06,1.84E-08,5.93E-09,3.26E-10,8.25E-05
A Band,5.37E-08,1.46E-07,5.37E-10,296,13305,3.94E-05,0.001362771,6.21E-06,8.65E-05,6.351227236,3.94E-05,0.001362771,6.21E-06,8.65E-05,1,0,0.00804091,5.05E-07,1.15E-05,8.26E-09,-2.78E-08,1.46E-10,3.76E-05,1,0,0.001451632,9.40E-07,-3.60E-06,1.54E-08,5.86E-09,2.73E-10,6.87E-05
A Band,5.37E-08,1.46E-07,5.35E-10,296,13305.1,3.94E-05,0.001361489,6.21E-06,8.62E-05,6.351227236,3.94E-05,0.001361489,6.21E-06,8.62E-05,1,0,0.008050496,1.50E-06,1.18E-05,2.46E-08,-2.59E-08,4.35E-10,0.000110586,1,0,0.001453791,8.30E-07,-3.57E-06,1.36E-08,6.21E-09,2.40E-10,6.20E-05
A Band,5.36E-08,1.46E-07,5.34E-10,296,13305.2,3.94E-05,0.00136039,6.21E-06,8.60E-05,6.351227236,3.94E-05,0.00136039,6.21E-06,8.60E-05,1,0,0.008057987,9.30E-07,1.17E-05,1.52E-08,-2.69E-08,2.69E-10,6.89E-05,1,0,0.001456578,1.23E-06,-3.61E-06,2.01E-08,5.84E-09,3.56E-10,8.90E-05
A Band,5.36E-08,1.46E-07,5.32E-10,296,13305.3,3.94E-05,0.001359292,6.21E-06,8.57E-05,6.351227236,3.94E-05,0.001359292,6.21E-06,8.57E-05,1,0,0.008065459,8.09E-07,1.18E-05,1.32E-08,-2.70E-08,2.34E-10,5.66E-05,1,0,0.001456719,1.57E-06,-3.61E-06,2.58E-08,6.13E-09,4.56E-10,0.000112575
A Band,5.35E-08,1.46E-07,5.31E-10,296,13305.4,3.94E-05,0.00135801,6.21E-06,8.55E-05,6.351227236,3.94E-05,0.00135801,6.21E-06,8.55E-05,1,0,0.008076394,1.77E-06,1.19E-05,2.89E-08,-2.63E-08,5.13E-10,0.000128242,1,0,0.001459709,1.94E-06,-3.58E-06,3.17E-08,6.22E-09,5.62E-10,0.000142799
A Band,5.35E-08,1.46E-07,5.29E-10,296,13305.5,3.94E-05,0.001356911,6.21E-06,8.52E-05,6.351227236,3.94E-05,0.001356911,6.21E-06,8.52E-05,1,0,0.008082408,1.18E-06,1.19E-05,1.94E-08,-2.68E-08,3.43E-10,8.32E-05,1,0,0.001464369,2.05E-06,-3.57E-06,3.35E-08,6.04E-09,5.93E-10,0.000152883
A Band,5.34E-08,1.46E-07,5.27E-10,296,13305.6,3.94E-05,0.001355629,6.21E-06,8.50E-05,6.351227236,3.94E-05,0.001355629,6.21E-06,8.50E-05,1,0,0.008089852,7.42E-07,1.19E-05,1.21E-08,-2.69E-08,2.15E-10,5.06E-05,1,0,0.001464918,1.93E-06,-3.52E-06,3.16E-08,6.73E-09,5.59E-10,0.000143867
A Band,5.34E-08,1.46E-07,5.26E-10,296,13305.7,3.94E-05,0.001354531,6.21E-06,8.47E-05,6.351227236,3.94E-05,0.001354531,6.21E-06,8.47E-05,1,0,0.008099357,1.95E-06,1.21E-05,3.19E-08,-2.58E-08,5.64E-10,0.000143192,1,0,0.001466169,1.54E-06,-3.66E-06,2.52E-08,5.27E-09,4.47E-10,0.000113474
A Band,5.34E-08,1.46E-07,5.24E-10,296,13305.8,3.94E-05,0.001353432,6.21E-06,8.45E-05,6.351227236,3.94E-05,0.001353432,6.21E-06,8.45E-05,1,0,0.008107474,1.07E-06,1.21E-05,1.75E-08,-2.68E-08,3.09E-10,7.82E-05,1,0,0.001470424,1.92E-06,-3.62E-06,3.15E-08,5.65E-09,5.57E-10,0.000143543
A Band,5.33E-08,1.46E-07,5.23E-10,296,13305.9,3.94E-05,0.00135215,6.21E-06,8.42E-05,6.351227236,3.94E-05,0.00135215,6.21E-06,8.42E-05,1,0,0.008113073,5.10E-07,1.21E-05,8.36E-09,-2.71E-08,1.48E-10,3.67E-05,1,0,0.001472467,1.92E-06,-3.58E-06,3.15E-08,6.00E-09,5.57E-10,0.000142184
A Band,5.33E-08,1.46E-07,5.21E-10,296,13306,3.94E-05,0.001351051,6.21E-06,8.40E-05,6.351227236,3.94E-05,0.001351051,6.21E-06,8.40E-05,1,0,0.008124133,1.78E-06,1.22E-05,2.92E-08,-2.62E-08,5.16E-10,0.000127397,1,0,0.001473869,1.94E-06,-3.60E-06,3.17E-08,5.97E-09,5.62E-10,0.000144897
A Band,5.32E-08,1.46E-07,5.20E-10,296,13306.1,3.94E-05,0.001349953,6.21E-06,8.38E-05,6.351227236,3.94E-05,0.001349953,6.21E-06,8.38E-05,1,0,0.008130134,1.00E-06,1.22E-05,1.64E-08,-2.66E-08,2.90E-10,7.11E-05,1,0,0.001477781,1.88E-06,-3.64E-06,3.08E-08,5.10E-09,5.46E-10,0.000140301
A Band,5.32E-08,1.46E-07,5.18E-10,296,13306.2,3.94E-05,0.001348854,6.21E-06,8.35E-05,6.351227236,3.94E-05,0.001348854,6.21E-06,8.35E-05,1,0,0.008137857,7.20E-07,1.22E-05,1.18E-08,-2.74E-08,2.09E-10,5.36E-05,1,0,0.001481743,1.73E-06,-3.62E-06,2.83E-08,5.10E-09,5.00E-10,0.000129065
A Band,5.31E-08,1.46E-07,5.17E-10,296,13306.3,3.94E-05,0.001347572,6.21E-06,8.33E-05,6.351227236,3.94E-05,0.001347572,6.21E-06,8.33E-05,1,0,0.008147346,1.68E-06,1.24E-05,2.75E-08,-2.60E-08,4.87E-10,0.000124417,1,0,0.001481955,1.60E-06,-3.57E-06,2.62E-08,5.92E-09,4.64E-10,0.000117013
A Band,5.31E-08,1.46E-07,5.15E-10,296,13306.4,3.94E-05,0.001346473,6.21E-06,8.30E-05,6.351227236,3.94E-05,0.001346473,6.21E-06,8.30E-05,1,0,0.008154834,8.72E-07,1.24E-05,1.43E-08,-2.69E-08,2.53E-10,6.32E-05,1,0,0.001485137,9.91E-07,-3.60E-06,1.62E-08,5.45E-09,2.87E-10,7.28E-05
A Band,5.30E-08,1.46E-07,5.14E-10,296,13306.5,3.94E-05,0.001345375,6.21E-06,8.28E-05,6.351227236,3.94E-05,0.001345375,6.21E-06,8.28E-05,1,0,0.008161701,1.01E-06,1.24E-05,1.65E-08,-2.73E-08,2.93E-10,7.44E-05,1,0,0.001487703,9.49E-07,-3.63E-06,1.55E-08,5.22E-09,2.75E-10,6.92E-05
A Band,5.30E-08,1.46E-07,5.12E-10,296,13306.6,3.94E-05,0.001344093,6.21E-06,8.25E-05,6.351227236,3.94E-05,0.001344093,6.21E-06,8.25E-05,1,0,0.008171592,1.20E-06,1.26E-05,1.96E-08,-2.58E-08,3.47E-10,8.95E-05,1,0,0.001487922,7.95E-07,-3.58E-06,1.30E-08,6.04E-09,2.31E-10,5.93E-05
A Band,5.29E-08,1.46E-07,5.11E-10,296,13306.7,3.94E-05,0.001342994,6.21E-06,8.23E-05,6.351227236,3.94E-05,0.001342994,6.21E-06,8.23E-05,1,0,0.008178082,7.08E-07,1.25E-05,1.16E-08,-2.72E-08,2.05E-10,4.76E-05,1,0,0.001489875,9.12E-07,-3.61E-06,1.49E-08,5.86E-09,2.64E-10,6.74E-05
A Band,5.29E-08,1.46E-07,5.09E-10,296,13306.8,3.94E-05,0.001341895,6.21E-06,8.21E-05,6.351227236,3.94E-05,0.001341895,6.21E-06,8.21E-05,1,0,0.00818531,1.15E-06,1.25E-05,1.88E-08,-2.77E-08,3.32E-10,8.44E-05,1,0,0.001492262,1.60E-06,-3.63E-06,2.61E-08,5.62E-09,4.63E-10,0.000114643
A Band,5.28E-08,1.46E-07,5.08E-10,296,13306.9,3.94E-05,0.001340614,6.21E-06,8.18E-05,6.351227236,3.94E-05,0.001340614,6.21E-06,8.18E-05,1,0,0.008196278,8.39E-07,1.27E-05,1.37E-08,-2.65E-08,2.43E-10,6.24E-05,1,0,0.00149644,1.63E-06,-3.56E-06,2.67E-08,6.09E-09,4.74E-10,0.000118363
A Band,5.28E-08,1.46E-07,5.06E-10,296,13307,3.94E-05,0.001339515,6.21E-06,8.16E-05,6.351227236,3.94E-05,0.001339515,6.21E-06,8.16E-05,1,0,0.008201863,5.37E-07,1.26E-05,8.79E-09,-2.74E-08,1.56E-10,4.00E-05,1,0,0.001498406,1.20E-06,-3.58E-06,1.97E-08,5.91E-09,3.48E-10,8.86E-05
A Band,5.28E-08,1.46E-07,5.05E-10,296,13307.1,3.94E-05,0.001338416,6.21E-06,8.13E-05,6.351227236,3.94E-05,0.001338416,6.21E-06,8.13E-05,1,0,0.00821142,1.44E-06,1.28E-05,2.35E-08,-2.58E-08,4.16E-10,0.000106228,1,0,0.00149956,1.13E-06,-3.59E-06,1.85E-08,5.96E-09,3.28E-10,8.38E-05
A Band,5.27E-08,1.46E-07,5.03E-10,296,13307.2,3.94E-05,0.001337317,6.21E-06,8.11E-05,6.351227236,3.94E-05,0.001337317,6.21E-06,8.11E-05,1,0,0.008218316,6.20E-07,1.28E-05,1.02E-08,-2.70E-08,1.80E-10,4.56E-05,1,0,0.001501624,1.49E-06,-3.61E-06,2.44E-08,5.82E-09,4.33E-10,0.000106427
A Band,5.27E-08,1.46E-07,5.02E-10,296,13307.3,3.94E-05,0.001336036,6.21E-06,8.09E-05,6.351227236,3.94E-05,0.001336036,6.21E-06,8.09E-05,1,0,0.008224869,1.50E-06,1.28E-05,2.45E-08,-2.72E-08,4.35E-10,0.000103647,1,0,0.00150239,1.28E-06,-3.56E-06,2.10E-08,6.50E-09,3.72E-10,9.55E-05
